CustomerID,Age,Income,Gender,City,PurchaseFrequency,LastPurchaseDays,SpendingScore,ProductCategory,MembershipStatus
2281,,58221.0,Female,Mumbai,7,22,63.0,Sports,Gold
8725,29.0,60491.0,Female,Delhi,6,205,84.0,Grocery,Basic
9737,41.0,69478.0,Female,Mumbai,12,63,31.0,Fashion,Basic
3899,,38979.0,Male,Pune,3,106,95.0,Fashion,Basic
344,20.0,33900.0,Female,Delhi,11,269,47.0,Grocery,Basic
1824,20.0,32554.0,Male,Delhi,11,62,65.0,Sports,Silver
7888,41.0,51728.0,Female,Bhopal,11,25,39.0,Fashion,Basic
243,49.0,60337.0,Male,Pune,12,5,32.0,Beauty,Gold
5463,32.0,59261.0,Male,Delhi,18,130,75.0,Fashion,Gold
1723,26.0,49105.0,Female,Bhopal,18,61,94.0,Grocery,Gold
4247,46.0,58557.0,Male,Pune,15,127,10.0,Sports,Silver
6947,18.0,37729.0,Male,Pune,5,364,80.0,Grocery,Basic
8647,40.0,76720.0,Female,Indore,13,263,83.0,Electronics,Gold
8228,43.0,,Female,Indore,2,75,74.0,Beauty,Silver
1843,62.0,42512.0,Female,Delhi,15,120,48.0,Beauty,Basic
2900,18.0,65228.0,Female,Indore,3,332,42.0,Electronics,Silver
9048,50.0,49294.0,Male,Pune,18,333,13.0,Fashion,Basic
6772,65.0,75178.0,Male,Delhi,6,24,99.0,Electronics,Gold
1100,31.0,74348.0,Female,Bhopal,13,248,37.0,Grocery,Basic
387,63.0,29962.0,Female,Delhi,14,114,33.0,Fashion,Silver
9349,47.0,58262.0,Female,Indore,13,241,43.0,Beauty,Basic
6727,64.0,30777.0,Male,Delhi,1,356,,Sports,Basic
9541,66.0,46076.0,Male,Delhi,5,356,85.0,Grocery,Basic
1381,47.0,47632.0,Female,Mumbai,16,309,55.0,Electronics,Basic
5697,27.0,55829.0,Female,Pune,14,271,13.0,Beauty,Basic
5925,48.0,41372.0,Female,Mumbai,13,58,19.0,Grocery,Silver
8505,59.0,47259.0,Male,Delhi,7,226,49.0,Electronics,Silver
8496,61.0,42701.0,Female,Pune,18,127,32.0,Grocery,Basic
5228,64.0,69702.0,Male,Delhi,7,62,84.0,Grocery,Silver
9148,61.0,72278.0,Male,Delhi,3,360,96.0,Electronics,Gold
9329,30.0,47780.0,Female,Indore,18,271,11.0,Fashion,Basic
3045,20.0,36406.0,Female,Mumbai,1,148,20.0,Sports,Basic
2468,,71291.0,Female,Bhopal,2,364,4.0,Electronics,Silver
4220,61.0,65329.0,Male,Indore,17,304,90.0,Beauty,Gold
9656,19.0,36225.0,Female,Pune,10,67,9.0,Beauty,Gold
2387,29.0,52744.0,Male,Indore,5,295,96.0,Fashion,Silver
599,46.0,,Female,Indore,8,339,89.0,Electronics,Gold
5713,40.0,55041.0,Female,Mumbai,18,210,67.0,Fashion,Basic
9421,25.0,72131.0,Male,Delhi,1,261,88.0,Sports,Silver
6364,66.0,48809.0,Female,Indore,16,168,49.0,Fashion,Basic
872,,29660.0,Female,Mumbai,7,217,21.0,Electronics,Basic
8239,54.0,54721.0,Male,Bhopal,14,99,81.0,Electronics,Gold
233,54.0,47987.0,Male,Mumbai,9,103,81.0,Fashion,Basic
284,40.0,64604.0,Male,Bhopal,2,62,66.0,Beauty,Gold
7402,52.0,61538.0,Male,Indore,17,359,75.0,Fashion,Basic
7945,19.0,52448.0,Male,Pune,9,299,24.0,Beauty,Basic
446,49.0,53267.0,Male,Indore,5,244,17.0,Beauty,Gold
2262,72.0,247860.0,Male,Indore,2,78,13.0,Beauty,Basic
6617,27.0,46384.0,Male,Pune,19,278,57.0,Grocery,Basic
4789,26.0,52806.0,Female,Bhopal,8,345,60.0,Electronics,Silver
9224,69.0,84165.0,Male,Pune,15,181,21.0,Beauty,Silver
798,64.0,,Male,Bhopal,10,157,18.0,Sports,Basic
4402,40.0,60530.0,Female,Mumbai,10,214,11.0,Beauty,Gold
6834,,24930.0,Female,Bhopal,16,238,29.0,Fashion,Basic
8373,27.0,,Female,Delhi,5,148,36.0,Sports,Gold
9795,43.0,43916.0,Female,Bhopal,4,3,77.0,Sports,Silver
398,42.0,51184.0,Female,Mumbai,4,67,14.0,Grocery,Gold
6054,38.0,33945.0,Female,Bhopal,11,153,,Fashion,Silver
7086,29.0,73161.0,Female,Pune,4,65,69.0,Grocery,Gold
943,35.0,41046.0,Female,Mumbai,18,106,9.0,Fashion,Basic
6063,42.0,63766.0,Female,Indore,7,224,9.0,Grocery,Silver
1773,49.0,41823.0,Male,Mumbai,5,336,26.0,Sports,Gold
3243,33.0,44997.0,Female,Pune,16,27,25.0,Beauty,Gold
8368,32.0,26463.0,Male,Mumbai,10,93,94.0,Beauty,Gold
4491,30.0,41151.0,Male,Bhopal,8,157,46.0,Sports,Gold
8622,21.0,58069.0,Female,Bhopal,14,96,3.0,Electronics,Silver
7644,66.0,59800.0,Female,Indore,5,162,81.0,Sports,Basic
4675,63.0,27914.0,Male,Pune,12,271,47.0,Fashion,Gold
8507,30.0,63914.0,Female,Mumbai,8,250,84.0,Beauty,Basic
8096,,32762.0,Male,Mumbai,3,52,71.0,Fashion,Basic
9874,28.0,59409.0,Male,Pune,19,322,77.0,Fashion,Basic
1572,34.0,40713.0,Female,Bhopal,4,44,30.0,Beauty,Basic
5214,59.0,73986.0,Female,Indore,5,318,50.0,Sports,Basic
9931,27.0,38975.0,Male,Pune,14,77,41.0,Beauty,Silver
4940,43.0,55923.0,Female,Bhopal,16,131,42.0,Sports,Silver
6825,41.0,38620.0,Female,Mumbai,14,191,50.0,Electronics,Silver
5970,60.0,60391.0,Female,Indore,2,95,97.0,Electronics,Silver
3643,64.0,23828.0,Male,Indore,11,263,80.0,Grocery,Gold
2186,57.0,46913.0,Female,Mumbai,11,27,81.0,Beauty,Basic
1490,63.0,47182.0,Male,Bhopal,13,23,70.0,Beauty,Gold
3588,53.0,41510.0,Female,Indore,9,255,77.0,Grocery,Silver
4352,55.0,48010.0,Male,Indore,17,94,66.0,Sports,Silver
9228,21.0,16610.0,Female,Mumbai,3,275,93.0,Electronics,Silver
6911,67.0,73635.0,Male,Delhi,2,82,5.0,Beauty,Silver
5648,54.0,50462.0,Female,Delhi,2,364,18.0,Sports,Silver
1651,34.0,73106.0,Female,Mumbai,1,327,,Beauty,Silver
4390,60.0,69176.0,Male,Mumbai,14,271,32.0,Fashion,Basic
4258,,61945.0,Male,Mumbai,17,158,19.0,Electronics,Basic
7597,22.0,58009.0,Male,Pune,16,348,14.0,Fashion,Basic
1986,33.0,37910.0,Male,Bhopal,19,139,84.0,Electronics,Silver
5120,67.0,45417.0,Male,Delhi,3,82,55.0,Grocery,Basic
529,56.0,42102.0,Female,Pune,1,57,3.0,Electronics,Gold
9928,56.0,43873.0,Female,Indore,16,270,74.0,Fashion,Gold
8861,25.0,39022.0,Male,Mumbai,4,25,7.0,Beauty,Gold
7823,49.0,57660.0,Male,Indore,11,167,9.0,Electronics,Silver
2388,24.0,37485.0,Female,Delhi,1,40,,Electronics,Gold
1210,54.0,51402.0,Female,Pune,19,160,93.0,Sports,Gold
3444,55.0,74943.0,Male,Bhopal,13,263,27.0,Grocery,Basic
3734,56.0,35329.0,Male,Mumbai,17,310,70.0,Grocery,Basic
8453,21.0,65049.0,Female,Mumbai,13,1,23.0,Fashion,Gold
6803,59.0,67743.0,Female,Pune,3,93,75.0,Sports,Silver
1454,20.0,51261.0,Female,Bhopal,1,106,93.0,Beauty,Basic
2002,61.0,47164.0,Male,Bhopal,10,269,82.0,Sports,Gold
1721,63.0,63689.0,Male,Mumbai,13,310,16.0,Sports,Gold
1853,68.0,59224.0,Female,Mumbai,7,124,35.0,Beauty,Silver
3538,26.0,42349.0,Male,Indore,7,317,45.0,Sports,Basic
16,41.0,33199.0,Male,Bhopal,18,295,42.0,Sports,Silver
6348,27.0,50141.0,Male,Indore,10,114,82.0,Sports,Silver
2889,,63370.0,Female,Delhi,9,69,94.0,Fashion,Gold
2535,64.0,61730.0,Male,Mumbai,16,282,52.0,Sports,Silver
9966,20.0,54952.0,Male,Delhi,10,82,76.0,Fashion,Basic
7070,51.0,11711.0,Male,Pune,7,146,62.0,Fashion,Basic
7027,27.0,39655.0,Female,Mumbai,10,237,10.0,Electronics,Silver
8556,40.0,62510.0,Female,Indore,11,201,87.0,Sports,Basic
1601,41.0,36709.0,Male,Bhopal,19,39,85.0,Grocery,Gold
4748,59.0,,Female,Pune,1,24,63.0,Electronics,Silver
1700,64.0,53675.0,Male,Indore,12,10,76.0,Beauty,Gold
9146,41.0,38412.0,Male,Pune,8,281,78.0,Grocery,Gold
6750,21.0,45040.0,Male,Mumbai,15,348,33.0,Electronics,Gold
5132,67.0,43010.0,Male,Mumbai,1,363,87.0,Electronics,Gold
5354,,52196.0,Female,Pune,12,289,97.0,Beauty,Gold
3982,41.0,25142.0,Male,Indore,8,321,36.0,Beauty,Silver
7297,18.0,27189.0,Female,Bhopal,14,286,93.0,Electronics,Gold
9842,41.0,22988.0,Female,Pune,5,239,97.0,Grocery,Basic
9651,19.0,63493.0,Male,Mumbai,1,123,96.0,Beauty,Silver
9537,20.0,64559.0,Male,Mumbai,13,146,43.0,Grocery,Gold
9680,30.0,25791.0,Female,Bhopal,17,255,60.0,Beauty,Basic
5468,23.0,46769.0,Male,Bhopal,7,330,52.0,Electronics,Basic
1844,42.0,,Male,Delhi,4,60,95.0,Sports,Gold
6649,21.0,31727.0,Female,Indore,10,128,77.0,Electronics,Silver
8095,58.0,61790.0,Female,Indore,5,91,42.0,Sports,Silver
8849,62.0,54079.0,Male,Bhopal,15,325,5.0,Sports,Silver
2608,39.0,62128.0,Female,Delhi,2,179,34.0,Fashion,Basic
2751,21.0,64479.0,Male,Indore,4,220,21.0,Sports,Gold
6853,31.0,38407.0,Male,Bhopal,12,147,85.0,Fashion,Basic
6065,41.0,40326.0,Female,Bhopal,12,59,26.0,Electronics,Gold
1684,47.0,60608.0,Female,Mumbai,8,187,57.0,Sports,Silver
4927,29.0,,Male,Pune,3,343,23.0,Electronics,Basic
1436,24.0,,Male,Pune,16,257,35.0,Fashion,Gold
5397,33.0,52060.0,Female,Mumbai,3,266,84.0,Beauty,Silver
6095,62.0,61287.0,Female,Delhi,2,227,2.0,Grocery,Basic
4717,21.0,58546.0,Female,Indore,7,82,33.0,Beauty,Basic
5961,,37560.0,Male,Mumbai,8,141,33.0,Beauty,Basic
3530,52.0,65096.0,Female,Pune,13,208,93.0,Grocery,Silver
5121,18.0,41039.0,Male,Indore,11,49,83.0,Fashion,Gold
3398,63.0,67034.0,Male,Bhopal,3,330,88.0,Fashion,Gold
2213,56.0,60127.0,Female,Pune,7,328,82.0,Beauty,Basic
6387,24.0,66418.0,Male,Pune,14,75,24.0,Fashion,Gold
680,55.0,49606.0,Female,Pune,10,242,62.0,Electronics,Basic
9731,66.0,64971.0,Male,Indore,3,166,83.0,Beauty,Basic
8502,22.0,63925.0,Female,Bhopal,16,225,14.0,Fashion,Basic
413,,69841.0,Male,Delhi,10,164,71.0,Grocery,Gold
4893,,45468.0,Male,Pune,15,155,16.0,Beauty,Gold
1807,65.0,23668.0,Male,Delhi,18,193,32.0,Electronics,Basic
1681,52.0,,Female,Pune,11,222,99.0,Electronics,Gold
1080,32.0,81579.0,Female,Mumbai,9,60,99.0,Beauty,Gold
1143,52.0,45233.0,Female,Mumbai,12,63,15.0,Sports,Silver
7649,54.0,50004.0,Male,Delhi,1,9,49.0,Electronics,Gold
8774,30.0,45250.0,Female,Delhi,17,117,71.0,Fashion,Basic
4937,27.0,33659.0,Female,Pune,5,242,,Sports,Gold
454,69.0,42530.0,Female,Delhi,7,321,61.0,Electronics,Gold
1049,23.0,35499.0,Male,Delhi,18,133,28.0,Electronics,Silver
214,41.0,44811.0,Female,Bhopal,9,257,22.0,Fashion,Basic
2357,65.0,36003.0,Female,Indore,7,43,32.0,Fashion,Silver
3083,26.0,41612.0,Female,Pune,17,174,78.0,Fashion,Gold
4590,99.0,736420.0,Male,Delhi,3,186,36.0,Grocery,Gold
1611,,64369.0,Male,Delhi,3,58,12.0,Beauty,Silver
7108,45.0,75684.0,Female,Pune,1,175,91.0,Electronics,Basic
869,47.0,49321.0,Female,Mumbai,12,142,45.0,Electronics,Silver
582,52.0,38778.0,Male,Delhi,13,132,59.0,Fashion,Gold
8492,37.0,50992.0,Female,Delhi,4,356,18.0,Fashion,Gold
7761,21.0,46461.0,Female,Bhopal,3,315,41.0,Electronics,Silver
2057,50.0,43555.0,Male,Delhi,17,344,67.0,Electronics,Gold
6564,59.0,58895.0,Male,Delhi,1,253,36.0,Beauty,Gold
6331,51.0,60132.0,Male,Delhi,10,113,79.0,Electronics,Silver
4619,18.0,45983.0,Male,Delhi,8,3,75.0,Fashion,Basic
6840,62.0,34950.0,Female,Mumbai,19,207,34.0,Beauty,Silver
5731,34.0,70747.0,Male,Mumbai,15,50,19.0,Grocery,Silver
6282,27.0,85394.0,Male,Indore,15,329,37.0,Electronics,Silver
9995,41.0,63437.0,Female,Indore,15,123,,Electronics,Gold
278,57.0,33047.0,Female,Bhopal,4,237,75.0,Fashion,Gold
3036,68.0,43141.0,Male,Indore,8,349,1.0,Grocery,Silver
882,55.0,28927.0,Male,Bhopal,16,249,27.0,Electronics,Gold
1197,69.0,29951.0,Female,Indore,2,122,26.0,Beauty,Basic
9436,44.0,58787.0,Male,Pune,2,346,44.0,Electronics,Basic
2306,59.0,81824.0,Male,Mumbai,2,12,12.0,Fashion,Gold
3334,64.0,53598.0,Male,Delhi,18,183,87.0,Grocery,Silver
2809,53.0,56145.0,Female,Mumbai,16,127,50.0,Fashion,Gold
9065,43.0,99285.0,Male,Indore,13,50,72.0,Grocery,Gold
7901,46.0,55996.0,Male,Pune,13,125,83.0,Sports,Silver
2083,59.0,52926.0,Male,Pune,1,139,24.0,Sports,Silver
4737,64.0,65405.0,Female,Delhi,13,208,10.0,Sports,Gold
6450,46.0,55131.0,Female,Delhi,2,255,74.0,Fashion,Silver
1228,32.0,39098.0,Male,Bhopal,12,136,2.0,Electronics,Basic
5881,38.0,45202.0,Male,Delhi,4,297,,Electronics,Silver
8099,20.0,30778.0,Male,Indore,18,289,37.0,Beauty,Basic
2182,29.0,51756.0,Female,Bhopal,12,356,36.0,Fashion,Basic
1858,49.0,34581.0,Female,Mumbai,15,196,75.0,Electronics,Gold
7244,65.0,40882.0,Female,Pune,17,256,61.0,Electronics,Gold
9791,38.0,57432.0,Male,Indore,7,210,83.0,Fashion,Gold
3530,52.0,65096.0,Female,Pune,13,208,93.0,Grocery,Silver
2857,65.0,53150.0,Male,Mumbai,2,324,,Fashion,Silver
6057,55.0,12614.0,Female,Pune,8,317,90.0,Sports,Gold
9622,29.0,60770.0,Male,Bhopal,17,328,73.0,Electronics,Silver
9533,68.0,,Male,Delhi,13,183,21.0,Fashion,Gold
5685,,69336.0,Male,Indore,6,305,72.0,Beauty,Silver
4013,,33152.0,Male,Delhi,15,363,28.0,Grocery,Silver
8613,22.0,54197.0,Male,Delhi,12,236,17.0,Fashion,Gold
6889,44.0,,Female,Indore,17,47,49.0,Sports,Gold
2758,49.0,,Female,Bhopal,9,98,82.0,Fashion,Gold
8548,,49598.0,Female,Pune,6,4,13.0,Electronics,Silver
6711,61.0,84995.0,Female,Pune,19,204,30.0,Sports,Gold
4446,30.0,66117.0,Female,Mumbai,6,325,84.0,Grocery,Silver
7251,45.0,34356.0,Male,Bhopal,2,183,68.0,Grocery,Gold
3191,62.0,40724.0,Female,Pune,12,44,91.0,Grocery,Basic
4562,26.0,51193.0,Female,Indore,16,19,9.0,Sports,Silver
2179,59.0,73040.0,Female,Bhopal,11,306,80.0,Sports,Gold
8436,48.0,56059.0,Male,Indore,5,276,44.0,Fashion,Silver
3485,,58529.0,Female,Mumbai,1,180,46.0,Grocery,Gold
6295,58.0,53930.0,Female,Mumbai,14,47,18.0,Sports,Basic
6652,68.0,26442.0,Male,Delhi,12,7,65.0,Grocery,Gold
4740,33.0,42351.0,Male,Bhopal,1,160,16.0,Fashion,Basic
7988,31.0,33042.0,Female,Mumbai,14,275,73.0,Sports,Gold
607,41.0,39328.0,Male,Mumbai,7,126,20.0,Beauty,Silver
7924,61.0,23673.0,Male,Bhopal,17,140,65.0,Fashion,Gold
4178,67.0,,Male,Pune,8,164,90.0,Fashion,Gold
3430,49.0,,Female,Mumbai,13,109,40.0,Sports,Basic
5512,48.0,44610.0,Male,Pune,5,3,93.0,Grocery,Basic
3856,57.0,46410.0,Female,Mumbai,2,54,81.0,Electronics,Gold
7884,41.0,59290.0,Female,Pune,15,166,,Electronics,Silver
7916,66.0,40495.0,Female,Indore,10,120,21.0,Electronics,Basic
9265,68.0,33065.0,Female,Delhi,4,78,88.0,Grocery,Basic
5461,49.0,40230.0,Male,Indore,10,327,40.0,Beauty,Basic
9181,51.0,36936.0,Male,Mumbai,4,108,49.0,Sports,Gold
2744,23.0,62666.0,Male,Bhopal,16,123,5.0,Beauty,Silver
9427,57.0,37037.0,Male,Mumbai,3,284,40.0,Fashion,Basic
4747,48.0,37052.0,Male,Bhopal,19,248,20.0,Sports,Gold
9009,23.0,60591.0,Male,Indore,3,292,49.0,Sports,Silver
8870,49.0,49178.0,Female,Delhi,4,186,96.0,Sports,Basic
4873,29.0,43134.0,Female,Bhopal,14,16,47.0,Electronics,Basic
5591,63.0,42544.0,Female,Mumbai,6,360,15.0,Fashion,Silver
9129,,42169.0,Male,Pune,11,182,82.0,Grocery,Basic
7570,34.0,71135.0,Male,Delhi,18,238,98.0,Sports,Silver
6100,65.0,54495.0,Female,Pune,14,171,63.0,Grocery,Gold
5027,26.0,65927.0,Male,Bhopal,16,301,89.0,Fashion,Gold
8476,45.0,38793.0,Female,Mumbai,10,204,49.0,Electronics,Basic
5419,35.0,78612.0,Female,Indore,5,343,80.0,Grocery,Gold
3763,40.0,53782.0,Female,Bhopal,18,121,,Electronics,Gold
9486,18.0,44916.0,Female,Pune,13,286,97.0,Beauty,Silver
5197,40.0,55383.0,Male,Delhi,12,278,51.0,Electronics,Gold
8891,42.0,47941.0,Male,Delhi,5,284,,Grocery,Basic
2169,58.0,64516.0,Male,Bhopal,1,142,16.0,Sports,Silver
288,52.0,33079.0,Male,Pune,2,142,69.0,Fashion,Basic
3459,46.0,51310.0,Female,Indore,15,250,50.0,Grocery,Basic
1942,34.0,58357.0,Female,Delhi,10,346,6.0,Beauty,Silver
1427,69.0,48973.0,Female,Indore,4,277,11.0,Sports,Basic
5467,65.0,61717.0,Male,Indore,18,97,49.0,Beauty,Gold
1232,46.0,,Female,Bhopal,9,30,35.0,Electronics,Silver
5329,19.0,45335.0,Male,Indore,18,63,4.0,Sports,Silver
7907,59.0,35353.0,Female,Indore,7,264,18.0,Electronics,Silver
4826,23.0,64889.0,Male,Mumbai,6,299,62.0,Fashion,Basic
4016,61.0,54567.0,Female,Mumbai,2,23,24.0,Beauty,Basic
9465,43.0,39742.0,Female,Mumbai,7,100,27.0,Fashion,Basic
418,26.0,54181.0,Female,Indore,6,252,64.0,Fashion,Silver
1860,47.0,44103.0,Male,Pune,5,150,24.0,Fashion,Silver
9318,68.0,47184.0,Female,Indore,4,142,51.0,Sports,Silver
9598,31.0,61349.0,Male,Mumbai,7,3,,Beauty,Basic
4034,31.0,56503.0,Female,Delhi,11,101,94.0,Electronics,Silver
4770,68.0,60154.0,Male,Pune,4,317,2.0,Sports,Silver
1515,38.0,51752.0,Male,Bhopal,18,282,43.0,Electronics,Silver
5003,53.0,58166.0,Female,Delhi,17,359,2.0,Beauty,Gold
7350,,58150.0,Female,Bhopal,18,91,4.0,Fashion,Silver
1334,66.0,25379.0,Female,Pune,19,122,50.0,Grocery,Gold
3720,59.0,38567.0,Female,Indore,3,112,63.0,Sports,Silver
8383,29.0,67352.0,Male,Bhopal,15,254,47.0,Beauty,Basic
4622,43.0,34628.0,Male,Pune,13,45,18.0,Electronics,Gold
5184,47.0,,Male,Indore,3,189,52.0,Sports,Silver
1434,24.0,60745.0,Male,Pune,18,30,33.0,Grocery,Silver
8892,32.0,58451.0,Female,Mumbai,5,204,11.0,Fashion,Basic
2936,27.0,36554.0,Male,Delhi,2,145,13.0,Fashion,Gold
8105,21.0,37575.0,Female,Mumbai,18,188,17.0,Grocery,Silver
4174,25.0,39645.0,Male,Pune,14,73,82.0,Sports,Gold
9107,44.0,35944.0,Male,Indore,8,25,92.0,Grocery,Basic
1160,43.0,68277.0,Female,Pune,7,288,88.0,Beauty,Silver
5382,33.0,47653.0,Male,Bhopal,9,136,20.0,Fashion,Basic
8261,19.0,,Female,Bhopal,5,162,,Electronics,Silver
7889,26.0,69469.0,Male,Mumbai,9,304,20.0,Sports,Basic
4778,,52027.0,Male,Bhopal,1,340,21.0,Grocery,Gold
8707,45.0,39434.0,Male,Delhi,8,229,58.0,Grocery,Basic
4744,25.0,39801.0,Male,Delhi,12,265,69.0,Grocery,Gold
8885,63.0,38496.0,Female,Delhi,19,149,,Grocery,Silver
4244,34.0,50966.0,Female,Bhopal,9,83,9.0,Fashion,Silver
2184,,35912.0,Female,Pune,19,62,41.0,Fashion,Gold
1087,22.0,55069.0,Male,Bhopal,8,332,52.0,Electronics,Basic
2725,,36535.0,Male,Delhi,10,44,13.0,Fashion,Basic
6283,37.0,84034.0,Female,Pune,8,123,96.0,Grocery,Gold
9314,33.0,46619.0,Male,Delhi,10,130,57.0,Electronics,Basic
8607,44.0,53994.0,Male,Pune,15,320,89.0,Electronics,Gold
3128,41.0,,Male,Pune,16,19,9.0,Grocery,Gold
4158,34.0,49887.0,Male,Delhi,7,135,35.0,Beauty,Basic
9633,28.0,47541.0,Female,Bhopal,11,290,44.0,Fashion,Basic
2850,28.0,53652.0,Male,Mumbai,7,168,22.0,Sports,Basic
4627,27.0,43944.0,Female,Mumbai,17,275,55.0,Fashion,Gold
2004,20.0,37776.0,Male,Indore,5,218,29.0,Grocery,Gold
4925,44.0,52360.0,Male,Indore,10,156,99.0,Fashion,Silver
21,61.0,34588.0,Male,Indore,13,217,55.0,Fashion,Silver
5662,34.0,7840.0,Male,Bhopal,9,82,46.0,Beauty,Silver
3941,22.0,53977.0,Female,Delhi,4,92,9.0,Electronics,Gold
3293,29.0,42938.0,Female,Indore,4,164,29.0,Sports,Basic
6581,51.0,41339.0,Male,Bhopal,5,186,,Grocery,Gold
2701,55.0,49576.0,Female,Mumbai,4,7,10.0,Beauty,Gold
2793,,37422.0,Male,Delhi,3,220,43.0,Sports,Basic
8360,58.0,38348.0,Female,Delhi,13,166,39.0,Sports,Gold
3348,,61026.0,Female,Delhi,14,163,,Fashion,Basic
7173,45.0,47474.0,Female,Pune,5,148,54.0,Sports,Gold
2694,54.0,29011.0,Male,Mumbai,8,122,54.0,Beauty,Gold
8374,29.0,46491.0,Female,Bhopal,5,252,18.0,Electronics,Basic
4811,35.0,87955.0,Female,Delhi,3,170,79.0,Grocery,Basic
3929,26.0,52163.0,Female,Pune,6,172,32.0,Fashion,Gold
5195,64.0,,Male,Bhopal,5,323,34.0,Grocery,Basic
535,27.0,44263.0,Male,Pune,16,162,27.0,Fashion,Basic
3190,47.0,60120.0,Male,Pune,13,163,,Sports,Gold
9723,67.0,18002.0,Male,Indore,7,325,10.0,Sports,Basic
9106,58.0,66617.0,Male,Indore,15,274,62.0,Grocery,Silver
7722,63.0,44797.0,Male,Bhopal,11,189,75.0,Fashion,Silver
1415,64.0,36062.0,Female,Delhi,6,155,45.0,Grocery,Silver
7189,65.0,60571.0,Female,Mumbai,6,325,52.0,Grocery,Gold
3726,66.0,76284.0,Male,Delhi,18,205,86.0,Electronics,Silver
468,62.0,50510.0,Male,Pune,7,86,49.0,Sports,Gold
5588,64.0,64239.0,Female,Indore,18,33,,Fashion,Silver
8877,24.0,60774.0,Female,Bhopal,15,200,82.0,Beauty,Silver
6730,19.0,89037.0,Female,Indore,10,53,77.0,Sports,Silver
3705,37.0,77960.0,Female,Pune,19,191,55.0,Sports,Silver
7487,52.0,61106.0,Female,Indore,17,61,21.0,Fashion,Silver
5055,67.0,54680.0,Male,Delhi,14,156,72.0,Beauty,Basic
3023,45.0,66689.0,Female,Indore,10,289,86.0,Sports,Basic
6689,63.0,64906.0,Female,Indore,1,82,36.0,Sports,Gold
8858,69.0,21965.0,Female,Mumbai,8,20,45.0,Grocery,Basic
7118,50.0,35805.0,Male,Mumbai,17,58,16.0,Sports,Gold
4377,51.0,91525.0,Male,Indore,2,126,86.0,Beauty,Silver
8388,26.0,,Male,Bhopal,7,364,42.0,Sports,Basic
9757,34.0,40023.0,Male,Delhi,4,78,63.0,Sports,Gold
992,20.0,36340.0,Female,Pune,7,300,5.0,Fashion,Silver
6022,44.0,58230.0,Female,Mumbai,2,76,,Grocery,Silver
1375,64.0,70846.0,Female,Pune,18,350,25.0,Grocery,Silver
3126,9.0,,Female,Delhi,8,205,49.0,Electronics,Gold
6284,23.0,52826.0,Male,Pune,11,236,57.0,Grocery,Gold
7675,60.0,50121.0,Female,Delhi,8,213,20.0,Electronics,Silver
26,50.0,32697.0,Male,Mumbai,14,328,77.0,Beauty,Silver
7161,18.0,48529.0,Female,Delhi,9,329,20.0,Electronics,Gold
3888,22.0,61697.0,Male,Mumbai,16,11,41.0,Sports,Silver
2371,23.0,65850.0,Male,Mumbai,18,66,82.0,Fashion,Basic
8312,46.0,23213.0,Female,Mumbai,5,128,52.0,Grocery,Silver
5336,46.0,8893.0,Male,Pune,7,364,34.0,Sports,Basic
8125,,37766.0,Female,Pune,8,140,60.0,Beauty,Basic
881,56.0,35280.0,Female,Mumbai,7,13,55.0,Fashion,Gold
8120,,57911.0,Male,Pune,3,252,91.0,Electronics,Gold
7904,62.0,64189.0,Male,Delhi,13,145,44.0,Beauty,Basic
6371,61.0,37108.0,Male,Pune,11,18,84.0,Grocery,Gold
1450,37.0,29627.0,Female,Pune,17,280,35.0,Beauty,Basic
1137,31.0,47789.0,Male,Bhopal,3,250,93.0,Sports,Basic
287,59.0,38508.0,Female,Mumbai,9,224,30.0,Electronics,Silver
2508,26.0,62497.0,Male,Indore,1,38,96.0,Grocery,Silver
6223,57.0,60178.0,Male,Bhopal,3,179,68.0,Electronics,Basic
207,68.0,51267.0,Female,Indore,18,107,91.0,Grocery,Silver
964,39.0,41822.0,Male,Delhi,2,272,31.0,Fashion,Basic
1668,66.0,58726.0,Female,Indore,15,17,41.0,Electronics,Basic
3034,48.0,50033.0,Female,Bhopal,2,336,52.0,Sports,Basic
3829,38.0,48322.0,Female,Mumbai,15,208,77.0,Fashion,Gold
2538,61.0,46281.0,Female,Indore,10,94,16.0,Electronics,Gold
6141,62.0,61447.0,Female,Indore,9,42,20.0,Sports,Basic
1033,66.0,46476.0,Male,Delhi,16,198,39.0,Electronics,Basic
1998,69.0,25590.0,Male,Pune,13,123,62.0,Sports,Silver
7890,21.0,59691.0,Male,Mumbai,16,73,56.0,Fashion,Gold
1274,21.0,56727.0,Male,Mumbai,18,294,36.0,Sports,Gold
7852,49.0,80605.0,Female,Mumbai,1,338,11.0,Fashion,Silver
6124,42.0,46821.0,Female,Pune,14,168,7.0,Fashion,Gold
3998,64.0,40272.0,Female,Delhi,17,118,56.0,Grocery,Gold
9870,47.0,47792.0,Male,Pune,17,169,31.0,Grocery,Gold
5834,59.0,27223.0,Male,Pune,6,359,13.0,Electronics,Basic
7606,22.0,70301.0,Female,Delhi,10,199,99.0,Grocery,Silver
8919,33.0,51666.0,Male,Pune,11,279,16.0,Sports,Silver
3966,,51821.0,Female,Delhi,12,270,52.0,Beauty,Silver
6556,,69143.0,Female,Pune,13,13,79.0,Beauty,Silver
114,25.0,49265.0,Male,Indore,19,133,27.0,Electronics,Basic
6531,45.0,56032.0,Male,Pune,15,311,11.0,Grocery,Silver
